Event ID,Time Slice,Gamma ID,Node(detector),X,Y,Z,Time,Edep,type,Gamma Source
30371,0,1,0,76.09,-2.837,40.79,0.7573815167576156,0.2947,compt,Annihilation
30371,0,1,0,75.99,-0.7525,64.99,0.7573815168387225,0.5629,phot,Annihilation
30379,0,1,1,-67.76,-14.61,61.92,0.7575125246736921,0.1393,compt,Annihilation
30379,0,1,1,-68.19,-14.88,62.12,0.7575125246755142,0.3307,compt,Annihilation
30379,0,1,1,-67.86,-17.26,64.62,0.7575125246870719,0.4389,phot,Annihilation
30380,0,1,0,58.23,50.67,36.41,0.7575170805877159,0.622,compt,Annihilation
30380,0,1,0,58.28,50.85,35.7,0.7575170805901538,0.287,phot,Annihilation
30382,0,1,1,-51.59,-69.27,50.23,0.7575261680975,0.3894,compt,Annihilation
30382,0,1,1,-51.78,-72.38,49.81,0.7575261681080033,0.2889,compt,Annihilation
30382,0,1,1,-53.99,-68.93,42.33,0.7575261681364727,0.2307,phot,Annihilation
30384,0,1,1,-58.67,74.99,26.94,0.7575712033758984,0.1434,compt,Annihilation
30386,0,1,0,63.82,4.829,9.054,0.7576475095600854,0.5277,compt,Annihilation
30386,0,1,0,66.43,-1.964,6.856,0.7576475095854346,0.2153,compt,Annihilation
30386,0,1,0,59.78,0.4263,17.29,0.7576475096274695,0.1659,phot,Annihilation
30387,0,1,0,55.75,-38.96,51.73,0.7576494594786679,0.08482,compt,Annihilation
30387,0,1,0,63.79,-48.16,68.74,0.7576494595485225,0.2003,compt,Annihilation
30387,0,1,0,65.23,-48.15,72.99,0.7576494595635052,0.3424,compt,Annihilation
30387,0,1,0,65.98,-49.04,72.74,0.7576494595674531,0.03379,compt,Annihilation
30387,0,1,0,69.65,-54.37,62.91,0.7576494596067002,0.01881,compt,Annihilation
30387,0,1,0,69.6,-54.43,62.63,0.7576494596076719,0.2289,phot,Annihilation
30389,0,1,1,-73.69,-17.94,-44.14,0.7577031464247622,0.3524,compt,Annihilation
30389,0,1,1,-80.75,-39.36,-68.46,0.7577031465353948,0.295,compt,Annihilation
30389,0,1,1,-79.67,-37.82,-69.97,0.7577031465434455,0.2616,phot,Annihilation
30392,0,1,0,53.2,-33.44,-23.42,0.7577569269014833,0.5158,compt,Annihilation
30392,0,1,0,53.1,-40.64,-19.18,0.7577569269293856,0.1935,compt,Annihilation
30392,0,1,0,53.44,-39.89,-18.79,0.7577569269324073,0.1996,phot,Annihilation
30394,0,1,0,51.3,-60.77,96.56,0.7577731398817539,0.4572,compt,Annihilation
30397,0,1,1,-60.55,29.09,3.956,0.7578193862871269,0.5353,compt,Annihilation
30397,0,1,1,-62.36,28.28,-0.4195,0.7578193863031506,0.0543,compt,Annihilation
30397,0,1,1,-77.08,25.55,-26.51,0.7578193864080413,0.3194,phot,Annihilation
30402,0,1,0,50.52,47.74,-71.87,0.7580465606380821,0.2758,compt,Annihilation
30404,0,1,1,-64.93,-43.34,-5.826,0.758116665741495,0.2019,compt,Annihilation
30404,0,1,1,-69.7,-43.76,-6.946,0.7581166657579033,0.2154,compt,Annihilation
30404,0,1,1,-70.16,-44.47,-6.784,0.758116665760765,0.4917,phot,Annihilation
30407,0,1,1,-64.66,-69.78,14.71,0.758176774056604,0.4421,compt,Annihilation
30408,0,1,0,72.01,-5.008,-31.76,0.7582035067577392,0.4484,compt,Annihilation
30408,0,1,0,73.95,-17.1,-50.03,0.7582035068311228,0.01097,compt,Annihilation
30411,0,1,0,73.9,7.338,-24.17,0.7582451323270823,0.1545,compt,Annihilation
30411,0,1,0,78.34,5.334,-26.44,0.7582451323449834,0.109,compt,Annihilation
30411,0,1,0,80.87,5.571,-27.33,0.7582451323539791,0.6454,phot,Annihilation
30413,0,1,1,-57.81,41.04,37.63,0.758352083842332,0.6988,compt,Annihilation
30413,0,1,1,-48.88,32.91,34.92,0.7583520838836206,0.2102,phot,Annihilation
30420,0,1,0,63.11,-19.41,-16.54,0.758505045581871,0.07901,compt,Annihilation
30420,0,1,0,76.67,-19.31,-21.58,0.7585050456301144,0.5958,compt,Annihilation
30420,0,1,0,76.32,-19.95,-20.17,0.7585050456354177,0.2342,phot,Annihilation
30425,0,1,1,-55.36,43.3,20.18,0.7585930889604863,0.02732,compt,Annihilation
30425,0,1,1,-58.0,45.1,20.51,0.7585930889711964,0.3459,compt,Annihilation
30425,0,1,1,-59.53,48.91,25.95,0.7585930889939505,0.2829,compt,Annihilation
30425,0,1,1,-47.74,30.91,40.64,0.7585930890808664,0.008739,compt,Annihilation
30425,0,1,1,-49.4,21.5,43.82,0.7585930891151711,0.2441,phot,Annihilation
30426,0,1,1,-61.48,74.35,-24.76,0.7586202198052892,0.6119,compt,Annihilation
30426,0,1,1,-60.54,73.71,-27.29,0.7586202198145178,0.1033,compt,Annihilation
30427,0,1,1,-58.76,14.47,34.73,0.7586269663071972,0.2858,compt,Annihilation
30429,0,1,1,-71.97,-26.6,-47.57,0.758635524245904,0.909,phot,Annihilation
30431,0,1,1,-68.04,-65.6,-88.12,0.758680876143107,0.2179,compt,Annihilation
30432,0,1,1,-48.44,44.71,65.42,0.7586956962350266,0.2073,compt,Annihilation
30432,0,1,1,-47.27,73.07,99.69,0.7586956963834688,0.06161,compt,Annihilation
30435,0,1,0,56.49,-51.0,-48.35,0.7587531353690868,0.06789,compt,Annihilation
30435,0,1,0,67.99,-57.9,-52.78,0.7587531354161864,0.07264,compt,Annihilation
30435,0,1,0,71.97,-62.4,-53.71,0.75875313543648,0.7685,phot,Annihilation
30438,0,1,0,48.56,37.63,-19.5,0.7588683434229085,0.2923,compt,Annihilation
30438,0,1,0,51.28,38.06,-18.61,0.7588683434325385,0.2567,compt,Annihilation
30438,0,1,0,60.08,37.82,-27.98,0.7588683434754284,0.04863,compt,Annihilation
30439,0,1,0,65.31,-26.86,-12.93,0.7588718050268289,0.1898,compt,Annihilation
30442,0,1,0,58.73,-14.46,44.89,0.7589477510784459,0.1996,compt,Annihilation
30442,0,1,0,70.21,-13.02,48.28,0.7589477511186765,0.7094,phot,Annihilation
30443,0,1,1,-66.84,31.32,35.72,0.7589608540939902,0.09446,compt,Annihilation
30443,0,1,1,-83.18,38.03,37.43,0.7589608541531778,0.1297,compt,Annihilation
30450,0,1,1,-77.45,57.69,80.73,0.7590660603520099,0.2156,compt,Annihilation
30456,0,1,0,63.56,15.92,-0.3827,0.7592379917511121,0.07117,compt,Annihilation
30458,0,1,0,56.66,40.04,79.86,0.7593578954121023,0.4683,compt,Annihilation
30459,0,1,0,53.86,56.53,-25.11,0.7593713218002193,0.1084,compt,Annihilation
30459,0,1,0,53.88,56.55,-25.1,0.7593713218002882,0.01805,compt,Annihilation
30459,0,1,0,62.55,64.09,-26.06,0.7593713218387647,0.7825,phot,Annihilation
30461,0,1,0,53.14,-62.43,6.771,0.7593999511749708,0.0575,compt,Annihilation
30462,0,1,0,62.6,5.046,1.615,0.7594200824367967,0.909,phot,Annihilation
30465,0,1,0,57.52,-38.01,-48.12,0.7594266486408423,0.2475,compt,Annihilation
30465,0,1,0,63.78,-44.19,-47.81,0.7594266486702151,0.4302,compt,Annihilation
30465,0,1,0,67.34,-34.34,-45.86,0.759426648705753,0.2313,phot,Annihilation
30466,0,1,0,65.46,-36.91,-8.819,0.7594730165974408,0.6597,compt,Annihilation
30466,0,1,0,63.03,-37.8,-3.606,0.7594730166169383,0.05089,compt,Annihilation
30466,0,1,0,60.94,-46.25,-1.432,0.759473016646847,0.1984,phot,Annihilation
30469,0,1,0,65.83,10.61,12.37,0.7595232331804149,0.5559,compt,Annihilation
30469,0,1,0,71.9,11.43,1.531,0.7595232332219828,0.02615,compt,Annihilation
30469,0,1,0,74.86,14.89,-4.324,0.7595232332467335,0.3269,phot,Annihilation
30471,0,1,0,71.81,10.35,34.68,0.7595563533961931,0.3783,compt,Annihilation
30474,0,1,0,68.37,-72.29,2.906,0.7596673570192827,0.5963,compt,Annihilation
30478,0,1,0,67.52,67.2,-89.86,0.7597440017587511,0.2711,compt,Annihilation
30478,0,1,0,70.36,71.24,-90.53,0.7597440017753858,0.1058,compt,Annihilation
30479,0,1,0,55.92,-35.76,43.2,0.7597514058044313,0.909,phot,Annihilation
30480,0,1,0,45.7,44.55,22.9,0.7597793891129653,0.3963,compt,Annihilation
30485,0,1,0,46.55,-39.49,42.32,0.7598843933002203,0.5045,compt,Annihilation
30485,0,1,0,73.06,-59.57,16.87,0.759884393439895,0.01246,compt,Annihilation
30485,0,1,0,79.13,-62.0,13.47,0.7598843934644842,0.1709,compt,Annihilation
30485,0,1,0,82.81,-52.17,14.62,0.7598843934997154,0.04248,compt,Annihilation
30485,0,1,0,81.61,-50.86,14.75,0.7598843935056456,0.1786,phot,Annihilation
30490,0,1,0,63.98,-8.452,62.23,0.7600241451206865,0.6968,compt,Annihilation
30490,0,1,0,63.95,-8.418,62.08,0.7600241451212045,0.2122,phot,Annihilation
30493,0,1,1,-55.76,-39.77,-19.51,0.7601024563617745,0.4206,compt,Annihilation
30493,0,1,1,-59.48,-47.76,-13.44,0.7601024563974755,0.06281,compt,Annihilation
30493,0,1,1,-78.68,-52.99,-4.305,0.7601024564705018,0.1459,compt,Annihilation
30493,0,1,1,-82.28,-55.15,-7.933,0.7601024564890249,0.2797,phot,Annihilation
30494,0,1,1,-83.04,13.2,68.61,0.7601211642265931,0.3046,compt,Annihilation
30499,0,1,1,-78.64,26.01,3.232,0.7602637512762453,0.2727,compt,Annihilation
30500,0,1,0,53.21,-31.69,13.28,0.760378086749611,0.1297,compt,Annihilation
30500,0,1,0,57.42,-32.89,16.15,0.7603780867670772,0.2911,compt,Annihilation
30500,0,1,0,59.04,-32.61,15.78,0.7603780867727216,0.2329,compt,Annihilation
30500,0,1,0,54.03,-34.1,10.13,0.7603780867983864,0.2554,phot,Annihilation
30506,0,1,1,-64.01,2.079,49.69,0.7605243590764855,0.09275,compt,Annihilation
30509,0,1,0,45.14,59.66,-27.74,0.7605498462230811,0.3356,compt,Annihilation
30514,0,1,0,64.2,-36.44,-74.04,0.7606744394153467,0.121,compt,Annihilation
30517,0,1,1,-67.63,-36.54,32.31,0.7608161947834395,0.6382,compt,Annihilation
30517,0,1,1,-68.38,-34.12,30.64,0.7608161947935433,0.005509,compt,Annihilation
30517,0,1,1,-66.0,-18.69,16.72,0.7608161948633377,0.09586,compt,Annihilation
30517,0,1,1,-63.95,-19.37,16.1,0.7608161948708264,0.1694,phot,Annihilation
30518,0,1,1,-56.2,34.41,-77.63,0.7608192303718218,0.2112,compt,Annihilation
30518,0,1,1,-63.78,43.98,-82.31,0.7608192304154352,0.08426,compt,Annihilation
30518,0,1,1,-65.65,44.87,-82.81,0.7608192304225583,0.4124,compt,Annihilation
30518,0,1,1,-62.62,34.1,-76.12,0.7608192304660644,0.07664,compt,Annihilation
30518,0,1,1,-60.95,34.93,-88.71,0.7608192305085087,0.1245,phot,Annihilation
30520,0,1,1,-47.72,36.73,-9.592,0.7609570796048889,0.5684,compt,Annihilation
30520,0,1,1,-45.7,41.7,-3.515,0.7609570796319245,0.1524,compt,Annihilation
30525,0,1,0,63.52,31.76,-0.7358,0.7611077146449231,0.7483,compt,Annihilation
30525,0,1,0,59.62,25.19,4.238,0.7611077146753285,0.1607,phot,Annihilation
30526,0,1,1,-56.47,-46.1,38.06,0.7611436903869346,0.6768,compt,Annihilation
30526,0,1,1,-57.93,-35.66,28.68,0.7611436904340253,0.2322,phot,Annihilation
30527,0,1,1,-48.1,51.28,3.478,0.7611762408802054,0.2781,compt,Annihilation
30527,0,1,1,-48.12,51.52,3.411,0.7611762408810495,0.009979,compt,Annihilation
30527,0,1,1,-47.68,63.89,1.08,0.7611762409230435,0.09728,compt,Annihilation
30528,0,1,0,54.67,29.0,-53.23,0.7612226096268443,0.6543,compt,Annihilation
30530,0,1,1,-60.1,0.5557,73.39,0.7612637284534011,0.5675,compt,Annihilation
30530,0,1,1,-65.33,1.809,69.48,0.7612637284755968,0.1513,compt,Annihilation
30530,0,1,1,-63.74,1.128,67.92,0.761263728483376,0.04074,compt,Annihilation
30530,0,1,1,-61.96,-1.327,69.18,0.7612637284943388,0.1495,phot,Annihilation
30535,0,1,0,65.46,-68.93,-38.92,0.761348057816194,0.365,compt,Annihilation
30535,0,1,0,65.64,-69.42,-38.71,0.7613480578180613,0.348,compt,Annihilation
30535,0,1,0,59.41,-59.34,-27.97,0.7613480578713843,0.04304,compt,Annihilation
30535,0,1,0,59.05,-57.31,-29.29,0.7613480578795724,0.1529,phot,Annihilation
30542,0,1,0,77.03,-28.61,74.32,0.7614267884593874,0.6271,compt,Annihilation
30542,0,1,0,77.94,-26.85,72.99,0.7614267884673191,0.2819,phot,Annihilation
30543,0,1,0,66.89,61.52,27.28,0.761454409565027,0.6368,compt,Annihilation
30543,0,1,0,72.57,40.28,35.75,0.7614544096436143,0.2722,phot,Annihilation
30545,0,1,1,-66.1,5.162,83.17,0.7614717013803816,0.283,compt,Annihilation
30550,0,1,0,70.04,-40.87,-32.03,0.7616593049524983,0.3361,compt,Annihilation
30550,0,1,0,70.9,-40.71,-31.97,0.7616593049554196,0.3719,compt,Annihilation
30550,0,1,0,69.75,-39.99,-32.81,0.761659304960722,0.01244,compt,Annihilation
30550,0,1,0,62.69,-41.51,-35.99,0.7616593049870414,0.1886,phot,Annihilation
30557,0,1,1,-48.81,-44.19,-64.68,0.7619296935548786,0.1363,compt,Annihilation
30557,0,1,1,-52.58,-59.59,-98.33,0.7619296936790306,0.01938,compt,Annihilation
30558,0,1,1,-66.65,-0.7674,57.03,0.7619428317253847,0.2527,compt,Annihilation
30561,0,1,1,-80.51,58.29,24.71,0.7620239749762264,0.02701,compt,Annihilation
30565,0,1,1,-48.17,-55.8,-5.814,0.7620896993409384,0.5851,compt,Annihilation
30565,0,1,1,-53.95,-52.99,7.625,0.762089699390629,0.1529,compt,Annihilation
30565,0,1,1,-60.31,-56.54,0.5506,0.7620896994244781,0.171,phot,Annihilation
30566,0,1,1,-56.45,-45.71,-75.55,0.762092561548774,0.2069,compt,Annihilation
30566,0,1,1,-63.0,-47.13,-77.99,0.7620925615725619,0.02922,compt,Annihilation
30566,0,1,1,-70.48,-48.6,-83.07,0.7620925616031285,0.2093,compt,Annihilation
30566,0,1,1,-75.09,-54.07,-83.25,0.762092561627004,0.08456,compt,Annihilation
30566,0,1,1,-77.32,-54.74,-84.29,0.7620925616355226,0.2024,compt,Annihilation
30566,0,1,1,-72.72,-54.39,-85.14,0.7620925616511726,0.01794,compt,Annihilation
30566,0,1,1,-67.49,-57.97,-88.59,0.7620925616752462,0.1587,phot,Annihilation
30569,0,1,0,55.12,-38.34,-96.39,0.7621968171103174,0.6082,compt,Annihilation
30569,0,1,0,52.54,-45.69,-94.11,0.7621968171373743,0.3008,phot,Annihilation
30584,0,1,0,62.49,19.32,-57.53,0.762551315997606,0.1016,compt,Annihilation
30584,0,1,0,75.94,33.74,-74.04,0.7625513160833689,0.1054,compt,Annihilation
30589,0,1,1,-57.95,-24.14,-17.01,0.7626262653408884,0.3199,compt,Annihilation
30589,0,1,1,-61.06,-25.89,-23.15,0.7626262653645909,0.1227,compt,Annihilation
30592,0,1,0,79.19,55.66,48.83,0.7626598177272076,0.4096,compt,Annihilation
30592,0,1,0,84.49,57.1,79.36,0.7626598178306757,0.2516,compt,Annihilation
30593,0,1,1,-55.07,30.34,-25.62,0.7626748675523707,0.2181,compt,Annihilation
30593,0,1,1,-77.46,27.7,-43.53,0.7626748676484179,0.1507,compt,Annihilation
30593,0,1,1,-81.77,30.14,-57.77,0.7626748676987162,0.2996,compt,Annihilation
30595,0,1,0,67.43,11.3,17.97,0.7627256012499245,0.6515,compt,Annihilation
30595,0,1,0,66.78,12.95,16.96,0.762725601256728,0.0385,compt,Annihilation
30595,0,1,0,66.87,13.32,17.0,0.7627256012580135,0.219,phot,Annihilation
30597,0,1,1,-51.59,53.3,44.38,0.7627442343029239,0.1121,compt,Annihilation
30601,0,1,1,-68.75,0.9988,-16.26,0.7628366705751156,0.909,phot,Annihilation
30603,0,1,0,79.03,22.14,-33.36,0.7628744403108954,0.4631,compt,Annihilation
30603,0,1,0,82.43,28.53,-27.79,0.7628744403413594,0.4459,phot,Annihilation
30604,0,1,0,65.42,-18.75,76.58,0.7628945805711632,0.403,compt,Annihilation
30604,0,1,0,65.38,-24.39,80.26,0.7628945805936402,0.506,phot,Annihilation
30606,0,1,0,69.21,-63.77,56.12,0.7630148141194254,0.07173,compt,Annihilation
30608,0,1,1,-62.09,-2.431,30.44,0.7630503248423449,0.2461,compt,Annihilation
30608,0,1,1,-65.86,-4.579,36.71,0.7630503248677748,0.3201,compt,Annihilation
30608,0,1,1,-66.93,-3.237,36.84,0.7630503248735042,0.3428,phot,Annihilation
30610,0,1,1,-63.9,25.86,-25.74,0.7630745352836894,0.05598,compt,Annihilation
30610,0,1,1,-68.69,28.36,-26.3,0.7630745353018146,0.04771,compt,Annihilation
30613,0,1,1,-45.82,-74.11,26.12,0.7631300576484216,0.19,compt,Annihilation
30615,0,1,1,-82.47,24.85,-13.56,0.7631624186643138,0.3359,compt,Annihilation
30619,0,1,1,-71.2,0.9017,-44.74,0.763202526029807,0.4778,compt,Annihilation
30619,0,1,1,-70.38,-1.365,-52.1,0.7632025260556389,0.4312,phot,Annihilation
30620,0,1,1,-74.86,22.68,-40.82,0.7632069668975484,0.909,phot,Annihilation
30622,0,1,1,-57.21,30.72,-30.95,0.7632172140842816,0.2198,compt,Annihilation
30624,0,1,1,-63.34,38.69,18.13,0.7632465401727226,0.03718,compt,Annihilation
30625,0,1,1,-62.61,-37.27,-64.98,0.7632741765828253,0.4251,compt,Annihilation
30625,0,1,1,-64.02,-30.29,-79.94,0.7632741766380962,0.2429,compt,Annihilation
30625,0,1,1,-62.03,-45.93,-88.36,0.7632741766989093,0.241,phot,Annihilation
30629,0,1,1,-80.44,41.92,-60.92,0.763412808611954,0.1376,compt,Annihilation
30629,0,1,1,-82.58,44.84,-65.57,0.7634128086316176,0.5189,compt,Annihilation
30629,0,1,1,-84.23,42.05,-65.36,0.7634128086424469,0.2526,phot,Annihilation
30630,0,1,1,-64.3,37.85,-7.047,0.763417287107225,0.6531,compt,Annihilation
30630,0,1,1,-63.64,37.04,-8.808,0.7634172871140613,0.2559,phot,Annihilation
30631,0,1,0,46.35,-61.73,43.37,0.7634362200886379,0.26,compt,Annihilation
30631,0,1,0,46.73,-61.78,43.52,0.763436220090014,0.02727,compt,Annihilation
30631,0,1,0,49.72,-63.07,44.59,0.7634362201014526,0.04753,compt,Annihilation
30631,0,1,0,79.9,-67.36,61.32,0.7634362202174393,0.1925,compt,Annihilation
30631,0,1,0,83.04,-62.26,75.82,0.763436220269774,0.02508,compt,Annihilation
30635,0,1,1,-64.16,-9.757,54.24,0.7636057497572741,0.05474,compt,Annihilation
30635,0,1,1,-75.68,-8.462,61.08,0.7636057498021652,0.5056,compt,Annihilation
30635,0,1,1,-74.24,-2.07,65.03,0.7636057498276997,0.1521,compt,Annihilation
30635,0,1,1,-73.35,-2.558,64.67,0.7636057498313065,0.1965,phot,Annihilation
30636,0,1,0,67.07,72.88,59.18,0.7636502770415114,0.4951,compt,Annihilation
30636,0,1,0,61.5,69.21,81.34,0.7636502771186983,0.4139,phot,Annihilation
30638,0,1,1,-64.33,45.34,-31.41,0.7637320454367684,0.457,compt,Annihilation
30641,0,1,0,76.91,28.33,-57.13,0.7637895874508799,0.1595,compt,Annihilation
30641,0,1,0,78.34,28.45,-59.71,0.7637895874607182,0.2208,compt,Annihilation
30641,0,1,0,84.82,35.28,-64.44,0.7637895874958587,0.2186,compt,Annihilation
30644,0,1,1,-65.64,-54.11,44.59,0.7638545862568487,0.5328,compt,Annihilation
30644,0,1,1,-61.4,-57.51,50.03,0.7638545862824854,0.0803,compt,Annihilation
30644,0,1,1,-53.19,-55.49,53.53,0.7638545863130034,0.2959,phot,Annihilation
30647,0,1,0,74.65,-25.24,33.05,0.7639768245651456,0.4722,compt,Annihilation
30654,0,1,1,-76.69,-65.35,46.09,0.7641122022043796,0.4892,compt,Annihilation
30654,0,1,1,-75.95,-63.71,47.08,0.7641122022112187,0.0821,compt,Annihilation
30654,0,1,1,-73.67,-65.96,55.42,0.7641122022410273,0.05636,compt,Annihilation
30654,0,1,1,-73.94,-62.62,61.74,0.7641122022648903,0.08409,compt,Annihilation
30654,0,1,1,-84.98,-64.38,65.63,0.7641122023043707,0.1972,phot,Annihilation
30658,0,1,0,58.55,66.02,36.19,0.7641329859778059,0.4002,compt,Annihilation
30664,0,1,1,-48.86,-34.97,73.65,0.7641658657774973,0.3391,compt,Annihilation
30664,0,1,1,-58.48,-47.0,74.49,0.7641658658289822,0.02595,compt,Annihilation
30669,0,1,1,-54.05,-52.9,-21.2,0.7643321444822369,0.259,compt,Annihilation
30672,0,1,0,65.13,-44.04,-55.13,0.7643872597148209,0.3203,compt,Annihilation
30672,0,1,0,67.38,-61.55,-60.61,0.7643872597764637,0.3106,compt,Annihilation
30672,0,1,0,55.17,-65.61,-55.29,0.7643872598229117,0.2781,phot,Annihilation
30677,0,1,1,-69.63,35.52,40.56,0.7645427555909485,0.909,phot,Annihilation
30678,0,1,0,65.6,-4.259,-2.68,0.7645517696592063,0.1156,compt,Annihilation
30678,0,1,0,83.65,2.526,-4.495,0.7645517697238158,0.4484,compt,Annihilation
30685,0,1,0,64.27,-20.06,-63.54,0.7647239180495389,0.909,phot,Annihilation
30686,0,1,0,56.83,-39.26,58.44,0.7647440887590107,0.5219,compt,Annihilation
30686,0,1,0,62.91,-67.1,45.56,0.7647440888633242,0.07195,compt,Annihilation
30686,0,1,0,62.64,-67.7,45.61,0.7647440888655223,0.3151,phot,Annihilation
30688,0,1,0,60.71,-14.48,46.66,0.7647500989123951,0.909,phot,Annihilation
30694,0,1,1,-61.24,17.36,-87.85,0.7650221978215441,0.02383,compt,Annihilation
30694,0,1,1,-63.43,18.27,-90.23,0.765022197832753,0.1463,compt,Annihilation
30695,0,1,1,-73.36,63.05,76.48,0.7650324772162721,0.6595,compt,Annihilation
30695,0,1,1,-71.97,64.99,72.8,0.765032477230903,0.03184,compt,Annihilation
30695,0,1,1,-71.18,64.17,70.8,0.7650324772385635,0.2177,phot,Annihilation
30698,0,1,1,-54.59,58.15,-26.57,0.7651737463899311,0.6485,compt,Annihilation
30698,0,1,1,-55.37,56.52,-26.29,0.7651737463960369,0.006216,compt,Annihilation
30698,0,1,1,-55.87,46.14,-27.54,0.7651737464316454,0.1115,compt,Annihilation
30698,0,1,1,-56.18,49.59,-24.42,0.7651737464471892,0.1428,phot,Annihilation
30700,0,1,1,-62.5,-31.88,46.21,0.765216423277897,0.4655,compt,Annihilation
30701,0,1,1,-79.29,-36.33,3.44,0.765283952678826,0.3296,compt,Annihilation
30704,0,1,0,62.26,62.71,37.08,0.7653747263904425,0.6427,compt,Annihilation
30704,0,1,0,63.19,62.83,32.85,0.7653747264049123,0.2663,phot,Annihilation
30708,0,1,1,-62.97,-31.87,17.97,0.7654359115241215,0.1438,compt,Annihilation
30708,0,1,1,-68.42,-39.77,21.89,0.7654359115586987,0.7652,phot,Annihilation
30709,0,1,1,-73.68,-7.047,-33.46,0.7654583076146158,0.4394,compt,Annihilation
30709,0,1,1,-78.03,-10.02,-30.38,0.7654583076349577,0.2756,compt,Annihilation
30709,0,1,1,-78.11,-9.634,-30.34,0.7654583076362655,0.003697,compt,Annihilation
30709,0,1,1,-78.03,-8.65,-30.34,0.7654583076395607,0.08086,compt,Annihilation
30709,0,1,1,-78.46,-9.575,-28.82,0.7654583076456727,0.1095,phot,Annihilation
30711,0,1,1,-80.85,-45.37,7.222,0.765466835558138,0.656,compt,Annihilation
30711,0,1,1,-76.22,-44.64,8.775,0.7654668355746141,0.253,phot,Annihilation
30718,0,1,1,-53.88,59.15,43.6,0.7655492936419662,0.6819,compt,Annihilation
30718,0,1,1,-53.15,57.41,43.76,0.7655492936482957,0.2271,phot,Annihilation
30719,0,1,1,-65.76,-35.03,-36.28,0.7655646004550937,0.627,compt,Annihilation
30719,0,1,1,-63.05,-37.44,-36.78,0.7655646004672925,0.1063,compt,Annihilation
30719,0,1,1,-66.09,-35.88,-48.69,0.7655646005086293,0.03978,compt,Annihilation
30719,0,1,1,-65.15,-40.15,-47.69,0.7655646005235779,0.1359,phot,Annihilation
30720,0,1,0,77.21,23.74,-23.18,0.7655683463574906,0.6837,compt,Annihilation
30720,0,1,0,76.1,20.64,-21.53,0.7655683463697908,0.0516,compt,Annihilation
30720,0,1,0,75.39,20.17,-22.17,0.7655683463733305,0.1737,phot,Annihilation
30723,0,1,1,-50.57,57.35,79.37,0.765647024624913,0.1692,compt,Annihilation
30723,0,1,1,-51.15,72.7,92.53,0.765647024692369,0.7398,phot,Annihilation
30726,0,1,0,60.09,-24.48,-30.25,0.7656894021342654,0.2985,compt,Annihilation
30726,0,1,0,62.39,-23.39,-32.75,0.7656894021461665,0.6105,phot,Annihilation
30727,0,1,0,60.33,19.18,-48.29,0.765786371885511,0.6066,compt,Annihilation
30727,0,1,0,62.07,14.36,-46.86,0.7657863719032524,0.08275,compt,Annihilation
